GENEID,transcript count
ENSMUSG00000005986.17,6
ENSMUSG00000005994.15,2
ENSMUSG00000006005.19,12
ENSMUSG00000006010.15,9
ENSMUSG00000006014.17,7
ENSMUSG00000006019.16,6
ENSMUSG00000006021.6,5
ENSMUSG00000006024.14,7
ENSMUSG00000006050.13,6
ENSMUSG00000006057.16,4
ENSMUSG00000006058.11,6
ENSMUSG00000006095.13,3
ENSMUSG00000006127.10,6
ENSMUSG00000006134.5,3
ENSMUSG00000006143.13,5
ENSMUSG00000006154.14,13
ENSMUSG00000006169.21,3
ENSMUSG00000006179.10,1
ENSMUSG00000006191.18,10
ENSMUSG00000006205.14,5
ENSMUSG00000006215.13,6
ENSMUSG00000006216.11,2
ENSMUSG00000006218.5,1
ENSMUSG00000006219.13,3
ENSMUSG00000006221.8,1
ENSMUSG00000006235.7,2
ENSMUSG00000006241.17,5
ENSMUSG00000006262.16,4
ENSMUSG00000006269.8,4
ENSMUSG00000006270.8,1
ENSMUSG00000006273.15,6
ENSMUSG00000006276.11,6
ENSMUSG00000006281.9,3
ENSMUSG00000006288.9,6
ENSMUSG00000006289.15,8
ENSMUSG00000006299.14,6
ENSMUSG00000006301.18,8
ENSMUSG00000006304.15,4
ENSMUSG00000006307.17,5
ENSMUSG00000006310.11,2
ENSMUSG00000006313.6,1
ENSMUSG00000006315.10,7
ENSMUSG00000006333.15,9
ENSMUSG00000006335.17,7
ENSMUSG00000006342.16,4
ENSMUSG00000006344.18,3
ENSMUSG00000006345.11,4
ENSMUSG00000006356.11,5
ENSMUSG00000006360.12,6
ENSMUSG00000006362.17,4
ENSMUSG00000006369.15,2
ENSMUSG00000006373.11,1
ENSMUSG00000006378.16,2
ENSMUSG00000006386.16,3
ENSMUSG00000006390.16,6
ENSMUSG00000006392.17,10
ENSMUSG00000006395.18,4
ENSMUSG00000006398.16,3
ENSMUSG00000006403.14,3
ENSMUSG00000006411.13,3
ENSMUSG00000006412.11,3
ENSMUSG00000006418.18,3
ENSMUSG00000006423.16,6
ENSMUSG00000006435.17,4
ENSMUSG00000006442.11,3
ENSMUSG00000006445.4,1
ENSMUSG00000006456.11,3
ENSMUSG00000006457.5,2
ENSMUSG00000006462.8,3
ENSMUSG00000006463.14,5
ENSMUSG00000006464.10,8
ENSMUSG00000006469.14,2
ENSMUSG00000006471.19,8
ENSMUSG00000006476.20,17
ENSMUSG00000006494.12,7
ENSMUSG00000006498.17,13
ENSMUSG00000006517.6,2
ENSMUSG00000006519.12,3
ENSMUSG00000006522.18,5
ENSMUSG00000006526.14,6
ENSMUSG00000006527.17,5
ENSMUSG00000006538.13,1
ENSMUSG00000006542.14,2
ENSMUSG00000006546.4,1
ENSMUSG00000006567.12,2
ENSMUSG00000006574.16,1
ENSMUSG00000006575.15,9
ENSMUSG00000006576.17,7
ENSMUSG00000006585.4,3
ENSMUSG00000006586.16,5
ENSMUSG00000006587.7,1
ENSMUSG00000006589.9,9
ENSMUSG00000006599.14,5
ENSMUSG00000006611.16,3
ENSMUSG00000006638.17,1
ENSMUSG00000006641.13,5
ENSMUSG00000006642.4,1
ENSMUSG00000006649.18,4
ENSMUSG00000006651.9,5
ENSMUSG00000006673.15,14
ENSMUSG00000006675.11,6
ENSMUSG00000006676.18,13
ENSMUSG00000006678.7,4
ENSMUSG00000006699.18,2
ENSMUSG00000006705.14,6
ENSMUSG00000006711.16,3
ENSMUSG00000006715.12,4
ENSMUSG00000006717.8,2
ENSMUSG00000006720.17,5
ENSMUSG00000006728.13,7
ENSMUSG00000006731.11,5
ENSMUSG00000006732.15,5
ENSMUSG00000006736.10,4
ENSMUSG00000006740.15,6
ENSMUSG00000006763.15,5
ENSMUSG00000006764.9,1
ENSMUSG00000006777.8,1
ENSMUSG00000006782.17,4
ENSMUSG00000006784.15,4
ENSMUSG00000006800.15,6
ENSMUSG00000006818.6,6
ENSMUSG00000006850.9,4
ENSMUSG00000006906.11,7
ENSMUSG00000006920.15,8
ENSMUSG00000006930.16,5
ENSMUSG00000006931.16,1
ENSMUSG00000006932.18,15
ENSMUSG00000006941.6,2
ENSMUSG00000006958.15,10
ENSMUSG00000006998.17,7
ENSMUSG00000007021.6,2
ENSMUSG00000007029.17,6
ENSMUSG00000007030.9,2
ENSMUSG00000007033.5,1
ENSMUSG00000007034.16,3
ENSMUSG00000007035.16,11
ENSMUSG00000007036.16,7
ENSMUSG00000007038.6,3
ENSMUSG00000007039.13,3
ENSMUSG00000007041.10,1
ENSMUSG00000007050.18,11
ENSMUSG00000007080.15,6
ENSMUSG00000007097.15,5
ENSMUSG00000007107.7,2
ENSMUSG00000007122.12,3
ENSMUSG00000007207.11,6
ENSMUSG00000007209.5,1
ENSMUSG00000007216.7,2
ENSMUSG00000007279.15,2
ENSMUSG00000007338.11,3
ENSMUSG00000007379.16,3
ENSMUSG00000007411.17,11
ENSMUSG00000007415.16,4
ENSMUSG00000007440.11,1
ENSMUSG00000007457.4,1
ENSMUSG00000007458.15,3
ENSMUSG00000007476.19,2
ENSMUSG00000007480.7,1
ENSMUSG00000007564.16,7
ENSMUSG00000007570.17,14
ENSMUSG00000007589.10,7
ENSMUSG00000007591.16,3
ENSMUSG00000007594.11,3
ENSMUSG00000007603.10,4
ENSMUSG00000007610.16,8
ENSMUSG00000007613.16,4
ENSMUSG00000007617.19,12
ENSMUSG00000007646.14,4
ENSMUSG00000007653.13,5
ENSMUSG00000007655.17,3
ENSMUSG00000007656.14,11
ENSMUSG00000007659.19,9
ENSMUSG00000007670.11,4
ENSMUSG00000007682.9,1
ENSMUSG00000007721.7,2
ENSMUSG00000007739.11,7
ENSMUSG00000007777.10,2
ENSMUSG00000007783.11,6
ENSMUSG00000007805.5,2
ENSMUSG00000007812.17,6
ENSMUSG00000007815.14,5
ENSMUSG00000007817.16,5
ENSMUSG00000007827.11,3
ENSMUSG00000007833.16,6
ENSMUSG00000007836.7,1
ENSMUSG00000007837.12,8
ENSMUSG00000007850.17,16
ENSMUSG00000007867.10,7
ENSMUSG00000007872.4,3
ENSMUSG00000007877.3,1
ENSMUSG00000007880.17,6
ENSMUSG00000007888.16,3
ENSMUSG00000007891.17,3
ENSMUSG00000007892.9,1
ENSMUSG00000007907.5,1
ENSMUSG00000007908.15,7
ENSMUSG00000007944.9,1
ENSMUSG00000007946.12,1
ENSMUSG00000007950.10,3
ENSMUSG00000007987.13,5
ENSMUSG00000007989.8,2
ENSMUSG00000008028.16,5
ENSMUSG00000008035.13,4
ENSMUSG00000008036.12,5
ENSMUSG00000008090.15,3
ENSMUSG00000008129.15,3
ENSMUSG00000008136.15,2
ENSMUSG00000008140.19,7
ENSMUSG00000008153.13,7
ENSMUSG00000008167.15,6
ENSMUSG00000008193.14,1
ENSMUSG00000008200.16,9
ENSMUSG00000008206.17,9
ENSMUSG00000008226.15,6
ENSMUSG00000008301.12,3
ENSMUSG00000008305.19,10
ENSMUSG00000008307.12,5
ENSMUSG00000008318.11,2
ENSMUSG00000008333.13,5
ENSMUSG00000008348.10,3
ENSMUSG00000008373.17,5
ENSMUSG00000008384.9,1
ENSMUSG00000008393.10,1
ENSMUSG00000008398.17,4
ENSMUSG00000008429.9,2
ENSMUSG00000008435.16,5
ENSMUSG00000008438.4,1
ENSMUSG00000008450.9,7
ENSMUSG00000008461.7,1
ENSMUSG00000008475.14,3
ENSMUSG00000008482.10,1
ENSMUSG00000008489.19,14
ENSMUSG00000008496.20,10
ENSMUSG00000008540.12,8
ENSMUSG00000008575.18,12
ENSMUSG00000008601.13,2
ENSMUSG00000008604.12,4
ENSMUSG00000008658.17,8
ENSMUSG00000008668.16,11
ENSMUSG00000008682.14,11
ENSMUSG00000008683.17,7
ENSMUSG00000008690.16,12
ENSMUSG00000008730.18,6
ENSMUSG00000008734.10,4
ENSMUSG00000008763.17,5
ENSMUSG00000008813.14,2
ENSMUSG00000008822.16,4
ENSMUSG00000008845.10,3
ENSMUSG00000008855.18,19
ENSMUSG00000008859.9,2
ENSMUSG00000008892.13,4
ENSMUSG00000008932.11,3
ENSMUSG00000008958.15,4
ENSMUSG00000008976.17,3
ENSMUSG00000008999.8,2
ENSMUSG00000009013.6,6
ENSMUSG00000009030.15,4
ENSMUSG00000009035.16,6
ENSMUSG00000009070.15,7
ENSMUSG00000009073.17,12
ENSMUSG00000009075.3,1
ENSMUSG00000009076.11,3
ENSMUSG00000009079.17,13
ENSMUSG00000009090.18,9
ENSMUSG00000009092.6,4
ENSMUSG00000009097.11,3
ENSMUSG00000009108.16,3
ENSMUSG00000009112.5,4
ENSMUSG00000009115.6,1
ENSMUSG00000009145.7,2
ENSMUSG00000009185.3,1
ENSMUSG00000009207.16,11
ENSMUSG00000009210.11,6
ENSMUSG00000009214.10,2
ENSMUSG00000009216.8,1
ENSMUSG00000009248.7,1
ENSMUSG00000009281.7,5
ENSMUSG00000009291.14,9
ENSMUSG00000009292.19,8
ENSMUSG00000009293.18,5
ENSMUSG00000009350.14,3
ENSMUSG00000009356.13,2
ENSMUSG00000009376.16,3
ENSMUSG00000009378.5,1
ENSMUSG00000009394.14,7
ENSMUSG00000009406.14,2
ENSMUSG00000009418.17,8
ENSMUSG00000009470.18,6
ENSMUSG00000009471.5,1
ENSMUSG00000009487.11,2
ENSMUSG00000009535.14,8
ENSMUSG00000009545.15,2
ENSMUSG00000009549.15,4
ENSMUSG00000009551.3,2
ENSMUSG00000009555.17,9
ENSMUSG00000009563.17,8
ENSMUSG00000009566.13,6
ENSMUSG00000009569.15,4
ENSMUSG00000009575.15,4
ENSMUSG00000009585.19,9
ENSMUSG00000009596.10,3
ENSMUSG00000009614.17,4
ENSMUSG00000009621.19,3
ENSMUSG00000009628.15,2
ENSMUSG00000009630.11,1
ENSMUSG00000009633.4,1
ENSMUSG00000009640.12,6
ENSMUSG00000009646.14,1
ENSMUSG00000009647.14,4
ENSMUSG00000009654.5,1
ENSMUSG00000009670.12,3
ENSMUSG00000009681.11,5
ENSMUSG00000009687.15,13
ENSMUSG00000009731.5,2
ENSMUSG00000009733.10,8
ENSMUSG00000009734.19,4
ENSMUSG00000009739.18,11
ENSMUSG00000009741.16,7
ENSMUSG00000009772.16,2
ENSMUSG00000009828.16,8
ENSMUSG00000009863.15,3
ENSMUSG00000009876.14,2
ENSMUSG00000009894.16,8
ENSMUSG00000009900.8,1
ENSMUSG00000009905.6,3
ENSMUSG00000009907.18,6
ENSMUSG00000009927.10,7
ENSMUSG00000009941.11,4
ENSMUSG00000009995.18,20
ENSMUSG00000010021.14,6
ENSMUSG00000010025.20,8
ENSMUSG00000010044.13,3
ENSMUSG00000010045.3,1
ENSMUSG00000010047.13,5
ENSMUSG00000010048.11,3
ENSMUSG00000010051.16,4
ENSMUSG00000010054.5,2
ENSMUSG00000010057.9,4
ENSMUSG00000010064.16,12
ENSMUSG00000010066.16,10
ENSMUSG00000010067.14,9
ENSMUSG00000010080.16,2
ENSMUSG00000010086.18,7
ENSMUSG00000010095.14,8
ENSMUSG00000010097.16,9
ENSMUSG00000010110.18,16
ENSMUSG00000010122.15,4
ENSMUSG00000010136.15,2
ENSMUSG00000010142.13,2
ENSMUSG00000010154.8,2
ENSMUSG00000010175.14,3
ENSMUSG00000010205.12,1
ENSMUSG00000010277.8,6
ENSMUSG00000010290.8,1
ENSMUSG00000010307.8,2
ENSMUSG00000010311.16,4
ENSMUSG00000010342.17,4
ENSMUSG00000010358.14,3
ENSMUSG00000010362.10,4
ENSMUSG00000010376.16,5
ENSMUSG00000010392.9,2
ENSMUSG00000010406.13,7
ENSMUSG00000010453.13,8
ENSMUSG00000010461.17,4
ENSMUSG00000010476.15,6
ENSMUSG00000010492.11,5
ENSMUSG00000010505.17,11
ENSMUSG00000010517.8,3
ENSMUSG00000010529.7,1
ENSMUSG00000010538.15,3
ENSMUSG00000010554.15,5
ENSMUSG00000010592.10,3
ENSMUSG00000010601.15,2
ENSMUSG00000010607.9,2
ENSMUSG00000010608.16,17
ENSMUSG00000010609.16,10
ENSMUSG00000010651.5,2
ENSMUSG00000010660.4,3
ENSMUSG00000010663.6,6
ENSMUSG00000010721.16,7
ENSMUSG00000010751.16,3
ENSMUSG00000010755.18,8
ENSMUSG00000010797.7,1
ENSMUSG00000010803.14,5
ENSMUSG00000010825.18,5
ENSMUSG00000010830.9,1
ENSMUSG00000010841.14,2
ENSMUSG00000010911.13,4
ENSMUSG00000010914.11,3
ENSMUSG00000010936.12,6
ENSMUSG00000011034.7,1
ENSMUSG00000011096.18,11
ENSMUSG00000011114.19,4
ENSMUSG00000011118.5,1
ENSMUSG00000011148.15,4
ENSMUSG00000011154.18,3
ENSMUSG00000011158.9,5
ENSMUSG00000011171.12,6
ENSMUSG00000011179.9,4
ENSMUSG00000011254.17,4
ENSMUSG00000011256.17,4
ENSMUSG00000011257.20,7
ENSMUSG00000011263.17,2
ENSMUSG00000011267.9,2
ENSMUSG00000011305.12,2
ENSMUSG00000011306.8,3
ENSMUSG00000011382.9,3
ENSMUSG00000011427.17,2
ENSMUSG00000011463.6,1
ENSMUSG00000011589.10,6
ENSMUSG00000011632.8,1
ENSMUSG00000011658.17,11
ENSMUSG00000011751.17,6
ENSMUSG00000011752.8,3
ENSMUSG00000011831.17,9
ENSMUSG00000011832.17,14
ENSMUSG00000011837.5,4
ENSMUSG00000011877.14,5
ENSMUSG00000011884.14,3
ENSMUSG00000011958.18,7
ENSMUSG00000011960.13,8
ENSMUSG00000012017.5,5
ENSMUSG00000012076.9,6
ENSMUSG00000012114.18,17
ENSMUSG00000012117.14,11
ENSMUSG00000012123.18,5
ENSMUSG00000012126.17,11
ENSMUSG00000012187.14,4
ENSMUSG00000012211.14,3
ENSMUSG00000012282.3,1
ENSMUSG00000012296.17,11
ENSMUSG00000012396.13,3
ENSMUSG00000012405.17,6
ENSMUSG00000012422.15,3
ENSMUSG00000012428.10,1
ENSMUSG00000012429.10,3
ENSMUSG00000012443.5,1
ENSMUSG00000012483.5,2
ENSMUSG00000012519.15,2
ENSMUSG00000012535.15,9
ENSMUSG00000012609.20,19
ENSMUSG00000012640.17,7
ENSMUSG00000012705.17,1
ENSMUSG00000012777.15,3
ENSMUSG00000012819.17,9
ENSMUSG00000012848.16,6
ENSMUSG00000012889.9,1
ENSMUSG00000013033.17,9
ENSMUSG00000013076.18,3
ENSMUSG00000013089.16,5
ENSMUSG00000013091.6,1
ENSMUSG00000013150.16,3
ENSMUSG00000013155.11,4
ENSMUSG00000013158.7,1
ENSMUSG00000013160.8,2
ENSMUSG00000013236.18,17
ENSMUSG00000013275.10,3
ENSMUSG00000013338.17,3
ENSMUSG00000013353.11,2
ENSMUSG00000013367.6,2
ENSMUSG00000013415.10,1
ENSMUSG00000013419.8,3
ENSMUSG00000013465.20,7
ENSMUSG00000013483.15,3
ENSMUSG00000013495.16,6
ENSMUSG00000013523.14,9
ENSMUSG00000013539.15,19
ENSMUSG00000013584.6,1
ENSMUSG00000013593.13,7
ENSMUSG00000013611.15,2
ENSMUSG00000013622.16,8
ENSMUSG00000013629.17,6
ENSMUSG00000013646.18,5
ENSMUSG00000013662.7,9
ENSMUSG00000013663.8,3
ENSMUSG00000013698.13,5
ENSMUSG00000013701.14,8
ENSMUSG00000013707.4,1
ENSMUSG00000013736.17,7
ENSMUSG00000013766.12,4
ENSMUSG00000013787.16,9
ENSMUSG00000013822.8,5
ENSMUSG00000013833.16,7
ENSMUSG00000013846.11,4
ENSMUSG00000013858.15,4
ENSMUSG00000013878.19,10
ENSMUSG00000013921.16,7
ENSMUSG00000013928.14,2
ENSMUSG00000013936.13,10
ENSMUSG00000013973.13,8
ENSMUSG00000013974.4,1
ENSMUSG00000013997.11,4
ENSMUSG00000014039.19,9
ENSMUSG00000014074.18,3
ENSMUSG00000014075.16,3
ENSMUSG00000014077.14,5
ENSMUSG00000014158.13,3
ENSMUSG00000014164.16,2
ENSMUSG00000014177.11,2
ENSMUSG00000014195.17,22
ENSMUSG00000014198.16,4
ENSMUSG00000014226.11,3
ENSMUSG00000014232.15,5
ENSMUSG00000014243.6,1
ENSMUSG00000014245.9,2
ENSMUSG00000014294.5,1
ENSMUSG00000014301.14,4
ENSMUSG00000014303.14,3
ENSMUSG00000014313.16,5
ENSMUSG00000014329.15,3
ENSMUSG00000014349.8,1
ENSMUSG00000014353.16,4
ENSMUSG00000014355.11,10
ENSMUSG00000014361.6,2
ENSMUSG00000014402.16,10
ENSMUSG00000014418.17,13
ENSMUSG00000014426.10,5
ENSMUSG00000014444.18,5
ENSMUSG00000014453.5,1
ENSMUSG00000014470.5,3
ENSMUSG00000014496.9,9
ENSMUSG00000014498.10,2
ENSMUSG00000014503.16,4
ENSMUSG00000014504.17,6
ENSMUSG00000014547.11,2
ENSMUSG00000014550.15,2
ENSMUSG00000014551.9,3
ENSMUSG00000014554.14,8
ENSMUSG00000014592.22,12
ENSMUSG00000014599.11,7
ENSMUSG00000014601.14,5
ENSMUSG00000014602.16,11
ENSMUSG00000014603.4,1
ENSMUSG00000014606.15,5
ENSMUSG00000014609.17,3
ENSMUSG00000014633.16,7
ENSMUSG00000014668.16,12
ENSMUSG00000014686.9,2
ENSMUSG00000014725.17,4
ENSMUSG00000014747.7,2
ENSMUSG00000014748.14,4
ENSMUSG00000014763.9,3
ENSMUSG00000014767.18,12
ENSMUSG00000014769.11,4
ENSMUSG00000014771.14,5
ENSMUSG00000014773.14,2
ENSMUSG00000014776.8,1
ENSMUSG00000014778.11,3
ENSMUSG00000014782.17,4
ENSMUSG00000014786.9,2
ENSMUSG00000014791.11,4
ENSMUSG00000014813.10,1
ENSMUSG00000014837.16,5
ENSMUSG00000014846.13,3
ENSMUSG00000014850.16,12
ENSMUSG00000014852.17,3
ENSMUSG00000014856.13,5
ENSMUSG00000014859.10,2
ENSMUSG00000014867.10,2
ENSMUSG00000014873.16,6
ENSMUSG00000014905.5,2
ENSMUSG00000014907.11,1
ENSMUSG00000014932.16,4
ENSMUSG00000014956.16,6
ENSMUSG00000014959.13,6
ENSMUSG00000014980.15,6
ENSMUSG00000015002.19,13
ENSMUSG00000015013.10,3
ENSMUSG00000015016.9,4
ENSMUSG00000015023.8,3
ENSMUSG00000015027.12,3
ENSMUSG00000015053.15,3
ENSMUSG00000015083.12,5
ENSMUSG00000015085.9,3
ENSMUSG00000015087.15,8
ENSMUSG00000015090.14,5
ENSMUSG00000015092.10,5
ENSMUSG00000015093.16,6
ENSMUSG00000015094.17,14
ENSMUSG00000015095.13,9
ENSMUSG00000015112.16,4
ENSMUSG00000015120.16,11
ENSMUSG00000015126.10,1
ENSMUSG00000015127.15,6
ENSMUSG00000015133.18,4
ENSMUSG00000015134.16,2
ENSMUSG00000015143.16,7
ENSMUSG00000015149.15,8
ENSMUSG00000015165.17,13
ENSMUSG00000015176.12,9
ENSMUSG00000015189.13,5
ENSMUSG00000015202.14,2
ENSMUSG00000015214.15,9
ENSMUSG00000015217.12,5
ENSMUSG00000015222.19,25
ENSMUSG00000015224.11,2
ENSMUSG00000015243.5,1
ENSMUSG00000015247.11,3
ENSMUSG00000015289.5,3
ENSMUSG00000015290.16,7
ENSMUSG00000015291.11,10
ENSMUSG00000015305.7,3
ENSMUSG00000015312.10,3
ENSMUSG00000015314.11,2
ENSMUSG00000015316.12,2
ENSMUSG00000015335.17,4
ENSMUSG00000015337.6,1
ENSMUSG00000015340.11,1
ENSMUSG00000015341.18,4
ENSMUSG00000015342.7,1
ENSMUSG00000015354.9,2
ENSMUSG00000015355.14,2
ENSMUSG00000015357.11,3
ENSMUSG00000015363.14,6
ENSMUSG00000015377.11,6
ENSMUSG00000015396.5,2
ENSMUSG00000015401.13,2
ENSMUSG00000015405.16,3
ENSMUSG00000015437.6,1
ENSMUSG00000015451.17,4
ENSMUSG00000015452.15,4
ENSMUSG00000015461.16,5
ENSMUSG00000015467.15,6
ENSMUSG00000015468.15,7
ENSMUSG00000015474.17,10
ENSMUSG00000015476.7,2
ENSMUSG00000015478.14,3
ENSMUSG00000015484.4,1
ENSMUSG00000015488.15,8
ENSMUSG00000015501.11,6
ENSMUSG00000015522.19,9
ENSMUSG00000015533.10,1
ENSMUSG00000015536.15,16
ENSMUSG00000015542.18,9
ENSMUSG00000015568.17,4
ENSMUSG00000015575.16,5
ENSMUSG00000015597.18,5
ENSMUSG00000015599.10,3
ENSMUSG00000015605.7,4
ENSMUSG00000015647.10,3
ENSMUSG00000015652.10,2
ENSMUSG00000015653.14,9
ENSMUSG00000015656.18,10
ENSMUSG00000015659.13,5
ENSMUSG00000015668.14,4
ENSMUSG00000015671.12,2
ENSMUSG00000015672.5,4
ENSMUSG00000015697.15,6
ENSMUSG00000015702.14,3
ENSMUSG00000015709.10,13
ENSMUSG00000015711.9,2
ENSMUSG00000015714.12,7
ENSMUSG00000015733.14,7
ENSMUSG00000015745.10,5
ENSMUSG00000015747.6,3
ENSMUSG00000015748.14,9
ENSMUSG00000015749.13,10
ENSMUSG00000015750.16,4
ENSMUSG00000015755.17,3
ENSMUSG00000015757.11,4
ENSMUSG00000015759.12,3
ENSMUSG00000015766.15,10
ENSMUSG00000015776.13,3
ENSMUSG00000015790.17,10
ENSMUSG00000015804.15,4
ENSMUSG00000015806.13,10
ENSMUSG00000015812.9,3
ENSMUSG00000015829.14,5
ENSMUSG00000015837.16,7
ENSMUSG00000015839.7,2
ENSMUSG00000015843.11,4
ENSMUSG00000015846.16,7
ENSMUSG00000015850.12,3
ENSMUSG00000015852.14,2
ENSMUSG00000015854.8,1
ENSMUSG00000015869.18,9
ENSMUSG00000015879.9,2
ENSMUSG00000015880.14,4
ENSMUSG00000015882.19,8
ENSMUSG00000015889.9,8
ENSMUSG00000015890.3,1
ENSMUSG00000015932.9,1
ENSMUSG00000015937.16,8
ENSMUSG00000015942.10,3
ENSMUSG00000015943.12,3
ENSMUSG00000015944.10,3
ENSMUSG00000015947.11,2
ENSMUSG00000015950.14,4
ENSMUSG00000015957.13,3
ENSMUSG00000015961.9,3
ENSMUSG00000015962.6,1
ENSMUSG00000015966.18,6
ENSMUSG00000015968.19,15
ENSMUSG00000015970.20,2
ENSMUSG00000015971.6,8
ENSMUSG00000015980.15,6
ENSMUSG00000015981.13,2
ENSMUSG00000015994.11,4
ENSMUSG00000016018.5,5
ENSMUSG00000016024.10,1
ENSMUSG00000016028.12,2
ENSMUSG00000016087.14,2
ENSMUSG00000016128.15,7
ENSMUSG00000016150.16,6
ENSMUSG00000016179.12,4
ENSMUSG00000016181.11,2
ENSMUSG00000016194.15,5
ENSMUSG00000016200.15,5
ENSMUSG00000016206.7,1
ENSMUSG00000016239.12,3
ENSMUSG00000016252.8,3
ENSMUSG00000016253.13,4
ENSMUSG00000016256.11,1
ENSMUSG00000016257.16,4
ENSMUSG00000016262.15,2
ENSMUSG00000016308.14,9
ENSMUSG00000016319.4,3
ENSMUSG00000016344.15,6
ENSMUSG00000016346.18,21
ENSMUSG00000016349.11,1
ENSMUSG00000016356.19,4
ENSMUSG00000016382.16,6
ENSMUSG00000016386.16,6
ENSMUSG00000016409.5,2
ENSMUSG00000016427.8,1
ENSMUSG00000016458.16,3
ENSMUSG00000016477.19,3
ENSMUSG00000016481.16,10
ENSMUSG00000016487.16,7
ENSMUSG00000016493.14,4
ENSMUSG00000016494.10,4
ENSMUSG00000016495.13,8
ENSMUSG00000016496.8,1
ENSMUSG00000016498.11,2
ENSMUSG00000016503.19,4
ENSMUSG00000016510.12,6
ENSMUSG00000016520.8,1
ENSMUSG00000016526.9,1
ENSMUSG00000016528.11,1
ENSMUSG00000016534.16,5
ENSMUSG00000016541.11,1
ENSMUSG00000016552.14,4
ENSMUSG00000016554.10,6
ENSMUSG00000016559.15,4
ENSMUSG00000016619.11,2
ENSMUSG00000016624.16,4
ENSMUSG00000016637.8,4
ENSMUSG00000016664.17,8
ENSMUSG00000016756.18,4
ENSMUSG00000016757.12,2
ENSMUSG00000016758.5,3
ENSMUSG00000016763.16,6
ENSMUSG00000016831.13,5
ENSMUSG00000016833.15,6
ENSMUSG00000016918.16,7
ENSMUSG00000016921.15,3
ENSMUSG00000016933.18,7
ENSMUSG00000016940.19,4
ENSMUSG00000016942.7,4
ENSMUSG00000016946.7,1
ENSMUSG00000016984.8,1
ENSMUSG00000016995.18,5
ENSMUSG00000017002.15,2
ENSMUSG00000017004.8,1
ENSMUSG00000017007.10,1
ENSMUSG00000017009.4,2
ENSMUSG00000017057.10,1
ENSMUSG00000017119.21,15
ENSMUSG00000017132.18,7
ENSMUSG00000017144.9,3
ENSMUSG00000017146.13,2
ENSMUSG00000017165.2,1
ENSMUSG00000017167.7,2
ENSMUSG00000017176.18,11
ENSMUSG00000017188.4,2
ENSMUSG00000017195.16,6
ENSMUSG00000017204.5,1
ENSMUSG00000017210.15,8
ENSMUSG00000017211.15,2
ENSMUSG00000017221.15,4
ENSMUSG00000017264.17,7
ENSMUSG00000017286.16,8
ENSMUSG00000017288.16,13
ENSMUSG00000017291.14,2
ENSMUSG00000017299.14,3
ENSMUSG00000017300.10,1
ENSMUSG00000017307.17,5
ENSMUSG00000017309.12,4
ENSMUSG00000017310.8,1
ENSMUSG00000017314.13,6
ENSMUSG00000017344.5,4
ENSMUSG00000017376.16,4
ENSMUSG00000017386.11,3
ENSMUSG00000017390.16,6
ENSMUSG00000017400.11,2
ENSMUSG00000017404.13,3
ENSMUSG00000017405.15,3
ENSMUSG00000017412.16,6
ENSMUSG00000017417.15,4
ENSMUSG00000017418.15,7
ENSMUSG00000017421.19,8
ENSMUSG00000017428.17,15
ENSMUSG00000017446.15,3
ENSMUSG00000017453.5,2
ENSMUSG00000017466.10,2
ENSMUSG00000017478.16,8
ENSMUSG00000017485.12,8
ENSMUSG00000017491.10,6
ENSMUSG00000017493.13,2
ENSMUSG00000017499.16,3
ENSMUSG00000017548.16,6
ENSMUSG00000017550.15,3
ENSMUSG00000017561.17,7
ENSMUSG00000017607.10,1
ENSMUSG00000017615.13,2
ENSMUSG00000017631.20,13
ENSMUSG00000017639.14,2
ENSMUSG00000017652.17,2
ENSMUSG00000017664.17,16
ENSMUSG00000017667.10,1
ENSMUSG00000017670.17,12
ENSMUSG00000017677.12,6
ENSMUSG00000017679.17,5
ENSMUSG00000017686.18,11
ENSMUSG00000017692.9,2
ENSMUSG00000017697.4,1
ENSMUSG00000017707.10,2
ENSMUSG00000017713.10,2
ENSMUSG00000017715.12,4
ENSMUSG00000017716.16,2
ENSMUSG00000017718.16,4
ENSMUSG00000017721.16,4
ENSMUSG00000017723.12,3
ENSMUSG00000017724.15,11
ENSMUSG00000017734.16,6
ENSMUSG00000017737.3,2
ENSMUSG00000017740.18,10
ENSMUSG00000017747.14,2
ENSMUSG00000017754.14,6
ENSMUSG00000017756.10,2
ENSMUSG00000017760.17,13
ENSMUSG00000017764.3,2
ENSMUSG00000017765.18,2
ENSMUSG00000017774.20,7
ENSMUSG00000017776.16,5
ENSMUSG00000017778.15,4
ENSMUSG00000017781.18,6
ENSMUSG00000017801.16,7
ENSMUSG00000017802.15,5
ENSMUSG00000017817.12,2
ENSMUSG00000017830.16,3
ENSMUSG00000017831.9,2
ENSMUSG00000017832.3,2
ENSMUSG00000017837.13,5
ENSMUSG00000017843.15,7
ENSMUSG00000017858.13,4
ENSMUSG00000017861.12,1
ENSMUSG00000017868.17,2
ENSMUSG00000017897.19,4
ENSMUSG00000017929.14,4
ENSMUSG00000017943.16,4
ENSMUSG00000017969.14,2
ENSMUSG00000017978.19,13
ENSMUSG00000017999.17,4
ENSMUSG00000018001.19,3
ENSMUSG00000018008.9,10
ENSMUSG00000018012.12,2
ENSMUSG00000018040.10,4
ENSMUSG00000018042.19,3
ENSMUSG00000018068.14,10
ENSMUSG00000018076.13,6
ENSMUSG00000018102.6,1
ENSMUSG00000018126.16,3
ENSMUSG00000018143.11,2
